2	909	3	978155293
2	49	5	978155510
2	1101	5	978155529
2	281	5	978155542
2	1336	4	978155654
2	977	5	978155654
2	469	3	978155721
2	1251	4	978155721
2	503	5	978156146
2	1062	4	978156168
2	1075	5	978156168
2	1263	5	978156232
2	822	5	978156444
3	564	5	978146713
3	503	3	978146727
3	1078	4	978146747
3	1064	5	978146799
3	248	3	978146799
3	1066	4	978146799
3	1065	4	978146863
3	1106	3	978146863
3	433	3	978146863
3	1082	2	978146863
3	1143	4	978146882
3	1157	4	978146984
3	1425	2	978147043
3	1413	3	978147099
3	352	2	978147113
3	361	4	978147137
3	9	5	978147137
3	1225	4	978147137
3	1088	5	978147137
3	1399	5	978147192
3	1230	3	978147192
3	1231	3	978147210
3	672	5	978147210
3	1227	4	978147232
3	1127	5	978147253
3	155	5	978147253
3	364	4	978147271
3	1379	3	978147313
3	609	3	978147357
3	1423	3	978147373
3	1226	2	978147395
3	1125	4	978147476
3	1453	3	978299555
3	1228	2	978299588
3	1229	5	978299588
3	1215	5	978299588
3	313	5	978299588
3	397	4	978299698
3	932	5	978299725
3	1491	4	978299817
3	73	1	978300170
3	1259	4	978300170
3	978	3	978300207
3	46	4	978554124
3	1173	4	978554335
3	16	4	978554393
3	1459	1	978554433
3	1209	4	978554892
3	1087	5	978555104
3	1124	5	978555104
3	1242	5	978555141
3	1181	4	978555222
3	1199	3	978555317
3	1204	3	978555317
3	1454	4	978555360
3	757	2	978555404
3	1194	3	978555404
3	1187	2	978555404
3	1198	4	978555441
3	314	4	978555441
3	769	4	978555606
3	1068	3	978555633
3	105	4	978555662
3	842	4	978555732
3	1008	3	978555732
3	563	4	978555732
3	821	4	978555814
3	963	5	978555881
3	0	5	978555994
3	662	5	978555994
3	677	2	978555994
3	565	3	978556036
3	348	3	978556036
3	566	3	978556083
3	559	4	978556083
3	567	4	978556129
3	921	3	978556129
3	925	4	978556129
3	1148	3	978556177
3	918	3	978556177
3	33	3	978556367
3	1144	5	978556399
3	968	3	978556835
3	1057	5	978556835
3	340	4	978556909
3	1131	4	978556955
3	1074	4	978557204
3	985	3	978557204
3	1464	1	982190791
3	786	1	982190857
4	1422	3	978134004
4	1064	4	978134004
4	1078	3	978134049
4	106	4	978134073
4	1082	4	978134073
4	609	2	978134504
4	702	5	978134623
4	1017	4	978134725
4	1249	5	978134744
4	968	4	978134875
4	1154	4	978134875
4	1065	3	978134929
4	1144	2	978134977
4	627	5	978134995
4	1148	4	978135153
4	579	4	978135175
4	1390	2	978135226
4	1257	3	978135265
4	303	5	978135389
4	769	4	978135406
4	1093	5	978135474
4	281	3	978135523
4	577	5	978135545
4	1113	4	978135568
4	821	3	978135611
4	105	4	978135627
4	1125	4	978135723
4	1090	4	978135755
4	1119	4	978135771
4	1482	4	978135833
4	1112	3	978135868
4	1462	3	978135868
4	31	4	978135925
4	15	4	978135979
4	563	2	978136043
4	151	3	978136175
4	977	4	978136426
4	1068	4	978136441
4	1106	4	978136462
4	153	3	978136539
4	932	4	978136553
4	1439	3	978136574
4	430	2	978136616
4	942	4	978136641
4	46	4	978136641
4	450	3	978136641
4	558	2	978136667
4	218	2	978136699
4	361	1	978136719
4	273	2	978136733
4	1396	4	978136751
4	518	4	978136804
4	277	3	978136836
4	1073	4	978136836
4	1413	3	978136857
4	337	1	978136857
4	1423	1	978136874
4	67	4	978136888
4	91	4	978136903
4	1379	2	978136925
4	1286	1	978136973
4	245	3	978136997
4	675	2	978136997
4	1318	2	978136997
4	763	3	978137027
4	1372	1	978137060
4	714	1	978137076
4	175	2	978137099
4	933	1	978137099
4	721	1	978137118
4	354	3	978137282
4	1136	4	978152904
4	1127	4	978153115
4	979	2	978153321
4	1131	4	978153499
4	38	2	978153593
4	1350	4	978153593
4	78	4	978153669
4	211	4	978153710
4	100	3	978153710
4	722	2	978153772
4	1399	2	978153806
4	352	4	978153806
4	364	4	978153826
4	619	3	978153826
4	314	3	978153864
4	1316	3	978153912
4	1274	3	978153912
4	170	4	978153912
4	1083	4	978154012
4	1232	1	978154032
4	556	4	978154051
4	219	3	978154051
4	1323	1	978154074
4	652	3	978154074
4	328	2	978154074
4	297	2	978154091
4	476	3	978154111
4	712	4	978154139
4	507	4	978154155
4	205	2	978154178
4	236	2	978154178
4	1246	4	978154178
4	1289	2	978154199
4	557	3	978154267
4	317	3	978154267
4	916	2	978154379
4	449	2	978154448
4	748	2	978154448
4	737	4	978154486
4	442	3	978154486
4	1402	4	978154810
4	560	4	978154810
4	456	2	978154833
4	1485	4	978154833
4	1358	2	978154862
4	301	3	978154862
4	708	3	978154891
4	163	3	978154929
4	406	4	980066054
5	810	3	978133428
5	185	4	978133428
5	412	2	978133468
5	564	4	978133468
5	1115	5	978459672
5	853	3	978459882
5	46	2	978460152
5	1041	2	978460152
5	525	4	978460385
5	617	2	978460739
5	67	4	978460739
5	609	4	978460739
5	351	3	978461308
5	963	5	978461308
5	985	4	978461308
5	248	5	978461308
5	915	2	978461308
5	302	3	978461513
5	905	2	978461513
5	1	2	978461604
5	58	3	978461604
5	716	3	978461677
5	49	4	978462095
5	281	5	978462095
5	769	5	978462095
5	1089	4	978462095
5	1177	3	978462095
5	577	4	978462095
5	1432	2	978462195
5	1081	3	978462195
5	1101	5	978462275
5	777	4	978462330
5	977	4	978462330
5	1095	2	978462330
5	1049	3	978462452
5	469	4	978462452
5	1114	2	978462452
5	278	2	978462452
5	5	3	978462452
5	529	3	978462554
5	563	3	978462554
5	408	3	978462554
5	1454	3	978462640
5	497	2	978462640
5	1336	4	978462640
5	1058	3	978463137
5	152	2	978463137
5	530	2	978463137
5	1024	3	978463614
5	681	3	978463614
5	662	4	978463614
5	1091	4	978463614
5	0	4	978463614
5	1140	3	978463711
5	566	3	978463711
5	685	4	978463892
5	1064	5	978463892
5	560	4	978463892
5	1067	3	978463893
5	1106	5	978463893
5	826	2	978463956
5	1068	3	978463956
5	1082	3	978463956
5	516	5	978464019
5	965	4	978464019
5	456	5	978464019
5	1074	3	978464019
5	1402	3	978464076
5	28	3	978464076
5	1008	5	978464112
5	1462	3	978464112
5	1083	4	978464112
5	31	4	978464112
5	1399	4	978464211
5	1358	5	978464211
5	1485	3	978464211
5	579	5	978464267
5	870	4	978464267
5	1231	4	978464267
5	1215	4	978464367
5	187	4	978464367
5	1396	4	978464367
5	1010	4	978464367
5	1230	3	978464461
5	1251	4	978464461
5	1180	2	978464461
5	73	3	978464461
5	1227	3	978464541
5	708	4	978464541
5	313	3	978464541
5	1172	5	978464598
5	418	3	978464598
5	684	3	978464598
5	627	3	978464728
5	301	3	978464728
5	630	4	978464842
5	1372	3	978464842
5	1131	5	978465212
5	33	3	978465212
5	1057	3	978465336
5	38	4	978465404
5	10	2	978465404
5	953	1	978465404
5	20	4	978465404
5	119	3	978465419
5	223	3	978465419
5	341	1	978465462
5	44	4	978465504
5	1350	4	978465504
5	50	4	978465537
5	332	2	978465537
5	1109	3	978465537
5	1483	2	978466115
5	304	2	978466204
5	151	2	978466204
6	564	3	978130429
6	456	4	978130485
6	487	5	978130485
6	0	3	978130703
6	303	4	978130703
6	321	1	978130782
6	505	4	978130782
6	500	5	978138560
6	100	2	978138608
6	340	5	978138642
6	558	3	978138656
6	1402	3	978138705
6	568	4	978138759
6	1449	4	978138784
6	1491	5	978138796
6	476	3	978138871
6	593	3	978138886
6	514	2	978138972
6	151	4	978138982
6	1225	3	978139015
6	1334	2	978139182
6	1323	1	978139220
6	430	5	978139258
6	467	3	978139421
6	323	3	978139421
6	352	2	978139503
6	766	4	978139520
6	980	3	978139611
6	219	1	978139639
6	609	3	978139685
6	675	3	978139735
6	390	2	978139790
6	1272	3	978139827
6	91	4	978139854
6	911	3	978139894
6	421	1	978139936
6	442	2	978139936
6	556	2	978139966
6	712	1	978139991
6	2	2	978140022
6	557	2	978140049
6	222	3	978140049
6	494	1	978140071
6	328	1	978140097
6	1369	3	978140139
6	263	3	978140162
6	1007	1	978140254
6	236	2	978140284
6	745	2	978140333
6	126	2	978140333
6	354	1	978140333
6	1372	3	978140344
6	412	3	978140370
6	517	3	978140370
6	406	1	978140438
6	629	2	978140454
6	917	2	978140454
6	431	2	978140530
6	737	1	978140541
6	578	3	978140566
6	1173	4	978140830
6	1248	5	978140863
6	1131	4	978140876
6	447	4	978140977
6	416	3	978140997
6	361	4	978140997
6	989	4	978140997
6	71	4	978141079
6	716	1	978141204
6	62	2	978141204
6	1261	2	978141204
6	1413	2	978141204
6	240	4	978141219
6	158	4	978141233
6	988	2	978141233
6	47	3	978141288
6	196	5	978141306
6	116	2	978141322
6	112	5	978141322
6	1383	2	978141377
6	1249	5	978141439
6	1125	5	978141478
6	963	3	978141633
6	6	4	978141783
6	1016	4	978141879
6	1235	4	978141896
6	559	3	978142422
6	1350	1	978142451
6	417	2	978142561
6	1406	2	978142647
6	1113	3	978142647
6	1236	2	978142672
6	924	1	978142738
6	365	3	978142952
6	1064	2	978143174
6	985	2	978143197
6	1231	1	978143197
6	1106	4	978143197
6	302	2	978143330
6	1487	4	978143842
6	60	4	978143951
6	708	3	978144236
6	389	5	978144309
6	1423	4	978144324
6	426	2	978144498
6	334	3	978144538
6	197	2	978144615
6	443	3	978144646
6	1137	3	978144677
6	362	4	978144788
6	1404	4	978144806
6	652	3	978144865
6	4	5	978144881
6	1274	2	978144977
6	727	4	978145105
6	401	3	978145105
6	581	2	978145202
6	205	2	978145295
6	1245	2	978145310
6	3	3	978145310
6	288	3	978145330
6	448	3	978145453
6	409	2	978145481
6	698	3	978145506
6	317	1	978145560
6	696	3	978145597
6	1306	2	978145597
6	664	3	978145618
6	265	3	978145631
6	300	3	978145667
6	1305	2	978145736
6	1246	1	978145944
6	37	2	978145985
6	393	3	978146104
6	641	3	978146288
6	1066	3	978146540
6	1157	3	978146574
6	978	3	978146594
6	1112	3	978146594
6	1151	3	978146649
6	1472	3	978146686
6	563	3	978146876
6	10	3	978271282
6	1136	3	978271309
6	206	3	978271309
6	38	3	978271401
6	916	3	978271421
6	976	3	978271447
6	1454	3	978271448
6	224	3	978271538
6	225	3	978271539
6	1439	3	978271571
6	439	3	978271588
6	1453	3	978271624
6	348	3	978271665
6	475	5	978271741
6	661	3	978271742
6	1392	3	978271742
7	248	5	978122580
7	1016	3	978122580
7	769	5	978122910
7	303	5	978122961
7	516	3	978122988
7	1118	3	978122988
7	1093	5	978123014
7	49	5	978123014
7	1072	5	978123040
7	973	4	978123040
7	814	2	978123093
7	1128	5	978123093
7	932	5	978135796
7	1068	3	978135796
7	1066	5	978135796
7	1082	4	978135796
7	1089	3	978135796
7	1157	3	978135833
7	1106	5	978135833
7	1242	5	978135833
7	1170	5	978135833
7	1064	4	978135871
7	433	3	978135871
7	560	4	978135871
7	1090	4	978135871
7	1153	5	978135871
7	105	5	978135913
7	1088	5	978135913
7	1108	2	978135913
7	1229	3	978135941
7	1425	3	978135941
7	1078	2	978135986
7	1083	2	978136022
7	450	2	978136022
7	20	2	978136022
7	1399	3	978136058
7	1008	3	978136058
7	361	3	978136098
7	1358	3	978136129
7	1225	2	978136129
7	456	4	978136129
7	273	5	978136129
7	153	2	978136162
8	503	3	978107833
8	1078	5	978108058
8	1093	5	978108182
8	1064	5	978108182
8	303	5	978108216
8	577	4	978108216
8	564	5	978108216
8	1066	5	978108245
8	769	5	978108245
8	806	4	978108299
8	821	4	978108416
8	106	5	978108437
8	1017	4	978108460
8	1165	3	978108478
8	281	3	978108516
8	805	4	978108516
8	1242	4	978108540
8	810	5	978108540
8	1116	3	978108540
8	1087	5	978108571
8	248	5	978108571
8	832	4	978108571
8	1081	5	978108587
8	631	5	978108639
8	826	4	978108695
8	1135	4	978108695
8	1082	4	978108695
8	1160	3	978108740
8	1125	5	978108756
8	1106	4	978108794
8	1076	4	978108825
8	1129	4	978108825
8	144	3	978108840
8	873	3	978108879
8	816	5	978108939
8	408	4	978109054
8	1132	4	978109054
8	1074	4	978109054
8	973	3	978109106
8	1483	5	978109166
8	1098	3	978109250
8	834	3	978109250
8	33	2	978109250
8	871	4	978109271
8	982	4	978109271
8	1157	5	978109294
8	908	3	978109367
8	980	4	978109382
8	931	5	978109398
8	1008	4	978109413
8	285	2	978109430
8	777	2	978109448
8	361	4	978109468
8	1216	4	978109488
8	348	3	978109488
8	974	4	978109513
8	1168	2	978109513
8	1203	4	978109513
8	1131	3	978109513
8	1144	3	978109568
8	31	2	978109568
8	563	4	978109639
8	967	5	978109688
8	321	3	978109709
8	1215	4	978109737
8	484	4	978109833
8	329	5	978109849
8	1350	4	978109931
8	430	4	978110004
8	15	3	978110004
8	456	5	978110026
8	989	4	978110149
8	1489	3	978110174
8	1227	4	978110174
8	854	3	978110296
8	1011	4	978110313
8	915	4	978110366
8	1006	4	978110427
8	301	2	978110442
8	1199	4	978110466
8	1111	2	978110466
8	984	4	978110486
8	485	2	978110600
8	613	2	978110600
8	672	2	978110632
8	1439	2	978110676
8	976	2	978110698
8	1223	3	978110716
8	1089	5	978557713
8	1062	5	978557765
8	825	2	978557810
8	809	2	978557832
8	1118	3	978557849
8	814	3	978557865
8	1170	3	978557866
8	1115	2	978557891
8	1166	5	978557952
8	1249	3	978557952
8	855	4	978557973
8	560	4	978558041
8	1124	5	978558041
8	1068	4	978558041
8	978	3	978558041
8	1136	4	978558097
8	1487	2	978558122
8	49	3	978558122
8	565	3	978558165
8	1090	4	978558200
8	1193	5	978558219
8	1149	3	978558219
8	968	3	978558301
8	1133	3	978558301
8	140	4	978558301
8	1162	2	978558301
8	1248	2	978558357
8	1229	4	978558357
8	46	5	978558462
8	278	3	978558462
8	1207	3	978558492
8	1112	5	978558517
8	812	2	978558517
8	16	1	978558517
8	1425	5	978558546
8	1045	2	978558758
8	991	4	978558758
8	1202	5	978558758
8	333	5	978558808
8	529	4	978558828
8	1402	4	978558828
8	804	2	978559044
8	977	5	978559044
8	1462	2	978559091
8	829	2	978559122
8	924	4	978559122
8	1181	3	978559166
8	1204	2	978559312
8	1058	5	978982362
8	1113	3	978982390
8	985	4	978982390
8	818	3	978982449
8	1095	3	978982489
8	105	2	978982589
8	992	2	978982867
8	561	2	978982906
8	1472	2	978982980
8	543	2	978983074
9	984	3	978100295
9	774	2	978100391
9	804	5	978100391
9	145	3	978100415
9	1066	4	978100415
9	740	5	978100700
9	341	3	978100740
9	38	4	978100815
9	667	1	978100839
9	1166	4	978100951
9	1042	4	978100951
9	1085	5	978100972
9	1154	4	978100972
9	1054	4	978100997
9	1093	4	978100997
9	1483	3	978101085
9	1168	3	978101170
9	1005	4	978101193
9	563	2	978101210
9	1117	4	978101388
9	1113	5	978101415
9	144	4	978101459
9	909	4	978101492
9	873	5	978101573
9	850	2	978101598
9	1097	4	978101661
9	968	5	978101661
9	1160	4	978101661
9	1017	5	978101661
9	1158	4	978101687
9	1144	4	978101687
9	966	3	978101711
9	1149	5	978101807
9	1132	4	978101807
9	1069	4	978101839
9	924	4	978101958
9	847	4	978101958
9	801	4	978101958
9	566	2	978101958
9	821	5	978101958
9	816	3	978101982
9	931	3	978101982
9	925	3	978101982
9	840	3	978102002
9	820	4	978102002
9	969	3	978102065
9	1235	4	978102099
9	1088	1	978102137
9	926	1	978102155
9	1118	4	978102202
9	810	4	978102202
9	806	4	978102202
9	867	4	978102221
9	577	4	978102221
9	1130	5	978102272
9	1135	4	978102272
9	1225	3	978102460
9	814	5	978102672
9	303	3	978102705
9	117	4	978102705
9	281	4	978102720
9	1142	3	978102769
9	1064	4	978102812
9	1098	3	978102826
9	35	3	978102856
9	982	4	978102899
9	723	4	978102899
9	1138	3	978102921
9	16	4	978102921
9	991	5	978102951
9	1270	4	978102974
9	855	5	978103035
9	1052	2	978103825
9	1260	1	978103877
10	822	4	977987926
10	1055	4	977987926
10	503	1	977987959
10	1097	3	977988061
10	816	4	977988097
10	817	5	977988097
10	830	3	977988097
10	871	5	977988097
10	818	5	977988138
10	1110	4	977988138
10	801	3	977988182
10	38	5	977988182
10	1113	3	977988182
10	804	4	977988182
10	1416	1	977988209
10	1131	4	977988253
10	835	3	977988330
10	473	4	977988330
10	416	5	977988372
10	1057	4	977988372
10	1162	1	977988372
10	845	3	977988400
10	361	3	977988453
10	725	3	977988453
10	753	2	977988453
10	1489	2	977988453
10	1173	3	977988453
10	485	1	977988489
10	24	4	977988540
10	813	4	977988540
10	1448	3	977988561
10	766	2	977988587
10	10	5	977988587
10	802	3	977988587
10	1235	3	977988613
10	652	4	977988613
10	323	4	977988650
10	1253	2	977988650
10	1394	2	977988697
10	558	5	977988697
10	1152	4	977988697
10	45	5	977988735
10	950	3	977988735
10	274	5	977988735
10	675	2	977988766
10	204	3	977988788
10	839	4	977988788
10	707	1	977988826
10	47	3	977988826
10	445	1	977988850
10	514	3	977988850
10	639	4	977988890
10	34	2	977988890
10	444	3	977988937
10	254	4	977988937
10	1261	3	977988968
10	575	3	977989009
10	6	1	977989009
10	240	2	977989009
10	131	4	977989068
10	362	2	977989159
10	1475	3	977989159
10	2	2	977989159
10	184	2	977989159
10	423	3	977989159
10	727	1	977989188
10	71	3	977989212
10	263	3	977989242
10	225	3	977989278
10	1409	1	977989339
10	158	3	977989339
10	939	2	977989366
10	540	2	977989445
10	112	2	977989481
10	644	2	977989481
10	1444	2	977989501
10	807	4	977989952
10	1170	3	977990018
10	857	4	977990018
10	853	3	977990018
10	812	5	977990018
10	811	4	977990044
10	0	4	977990044
10	223	3	977990099
10	33	1	977990135
10	1065	3	977990135
10	924	4	977990135
10	1102	4	977990135
10	1158	2	977990135
10	1136	5	977990190
10	667	4	977990222
10	1144	3	977990222
10	1094	4	977990222
10	1135	3	977990251
10	559	3	977990251
10	1366	3	977990280
10	965	3	977990397
10	1450	3	977990427
10	627	3	977990487
10	341	5	977990525
10	332	3	977990604
10	1336	1	977990604
10	476	3	977990698
10	1041	1	977990727
10	1323	2	977990773
10	194	2	977990879
10	1266	2	977991081
10	1486	2	977991192
10	134	2	977991263
10	1145	2	977991263
10	100	1	977991319
10	597	2	977991342
10	143	2	977991372
10	412	2	977991536
11	1065	3	977975030
11	543	2	977975030
11	64	1	977975030
11	1062	4	977975061
11	526	3	977975061
11	49	4	977975743
11	564	4	977975743
11	503	5	977975743
11	303	4	977975743
11	1100	3	977975764
11	1432	4	977975782
11	320	3	977975782
11	16	4	977975845
11	35	3	977975873
11	281	4	977975890
11	0	4	977975909
11	140	4	977975909
11	105	5	977975959
11	33	3	977975959
11	450	3	977975990
11	1132	3	977976005
11	46	3	977976026
11	561	3	977976066
11	31	4	977976091
11	1260	4	977976110
11	60	3	977976141
11	348	5	977976168
11	1425	4	977976188
11	566	3	977976188
11	1215	2	977976188
11	361	3	977976209
11	340	5	977976209
11	5	4	977976243
11	285	3	977976244
11	1402	4	977976244
11	559	3	977976298
11	151	3	977976315
11	429	3	977976351
11	333	4	977976351
11	38	3	977976351
11	416	3	977976371
11	1350	2	977976406
11	476	3	977976487
11	1462	4	977976487
11	254	4	977976487
11	1358	3	977976507
11	1423	3	977976525
11	728	3	977976621
11	351	3	977976621
11	527	4	977976665
11	1399	4	977976665
11	1081	4	978012419
11	433	4	978012456
11	560	4	978012485
11	1131	3	978012501
11	1263	4	978012501
11	1052	3	978012821
11	456	5	978012882
11	1253	3	978012913
11	1491	3	978012937
11	750	2	978012967
11	491	3	978012967
11	155	2	978012996
11	341	3	978012996
11	9	4	978013024
11	1225	3	978013046
11	706	3	978013113
11	938	4	978013146
11	500	2	978013196
11	267	3	978013216
11	430	4	978013236
11	473	3	978013286
11	100	3	978013312
11	141	3	978013341
11	1396	3	978013341
11	417	2	978013366
11	514	3	978013366
11	608	3	978013413
11	6	4	978013413
11	509	3	978013430
11	249	3	978013450
11	367	3	978013493
11	462	2	978013510
11	747	3	978013510
11	1323	3	978013525
11	556	3	978013545
11	1301	2	978013589
11	485	3	978013628
11	753	3	978013645
11	786	2	978013800
11	923	4	978013800
11	708	4	978013820
11	352	4	978013820
11	1303	3	978013863
11	219	4	978013888
11	334	3	978013888
11	1227	3	978013916
11	557	4	978013933
11	324	3	978013952
11	725	3	978013952
11	328	3	978013974
11	264	3	978013996
11	4	3	978013996
11	985	4	978032226
11	1078	5	978032226
11	1136	4	978032226
11	1008	4	978032226
11	1068	3	978032226
11	1064	5	978032226
11	1106	4	978032226
11	516	4	978032226
11	1229	3	978032248
11	1231	3	978032270
11	1073	3	978032270
11	1230	3	978032293
11	1228	2	978032332
11	301	4	978032374
11	23	3	978032413
11	716	2	978032413
11	1246	2	978032413
11	418	3	978032556
11	1485	3	978032556
11	627	3	978032556
11	1072	4	978058793
11	814	5	978058793
11	1128	4	978058793
11	1116	5	978058818
11	822	4	978058818
11	871	3	978058818
11	978	3	978058841
11	1160	4	978058841
11	1090	3	978058841
11	1076	3	978058885
11	1326	3	978058994
11	889	3	978058994
11	1431	3	978058994
11	1433	4	978059022
11	442	3	978059022
11	565	4	978059313
11	1140	4	978059313
11	1148	2	978059397
11	918	3	978059458
11	567	4	978059458
11	925	4	978059511
11	1257	3	978059615
11	1390	3	978059615
11	711	3	978059615
11	629	2	978059636
11	47	3	978059636
11	227	2	978059665
11	801	5	978059730
11	821	4	978059730
11	816	3	978059754
11	931	3	978059754
11	924	4	978059792
11	1154	3	978059792
11	1088	4	978059792
11	1235	3	978059946
11	330	3	978059946
11	1170	3	978060543
11	818	4	978060650
11	812	3	978060808
11	1173	3	978060880
11	1017	3	978061081
11	1122	3	978061880
11	963	3	978061918
11	817	3	978061934
11	1006	3	978061998
11	1123	3	978062094
11	568	3	978062354
11	836	3	978062523
11	364	3	978062964
11	906	3	978063092
11	916	2	978063213
11	356	3	978063333
11	1392	4	978063333
11	518	3	978063426
11	387	2	978063621
11	323	3	978063691
11	496	3	978063767
11	224	3	978063800
11	1232	3	978063860
11	317	3	978063860
11	1120	3	978064399
11	1153	3	978064399
11	1066	5	978064399
11	248	5	978064399
11	1125	3	978064431
11	973	3	978064431
11	1157	4	978064452
11	915	3	978064586
11	672	2	978064586
11	563	4	978064586
11	609	3	978064665
11	288	3	978064743
11	148	2	978064743
11	313	3	978064743
11	675	3	978064780
11	197	4	978064780
11	143	3	978064813
11	1226	2	978064813
11	613	3	978064862
11	158	3	978064862
11	1	3	978064964
11	943	2	978064992
11	1372	4	978064992
11	302	2	978065177
11	58	3	978065177
11	1113	4	978065302
11	804	5	978065419
11	769	4	978065586
11	1089	4	978065586
11	828	4	978065606
11	992	4	978065641
11	825	4	978065681
11	1075	4	978065698
11	1069	4	978065775
11	1149	3	978065798
11	570	4	978065821
11	893	3	978065845
11	1234	3	978065845
11	1233	3	978065845
11	461	2	978066444
11	344	2	978066474
11	14	2	978066555
11	721	2	978066599
11	163	2	978066599
11	1386	2	978066623
11	903	2	978066813
11	52	2	978066953
11	901	2	978066979
11	917	2	978067008
11	907	2	978130720
11	150	2	978130789
11	520	1	978130809
11	1453	1	978131012
11	490	2	978145734
11	1474	2	978146692
11	698	2	978146742
11	744	2	978146927
11	979	2	978146981
11	412	2	978147010
11	406	2	978147044
11	263	2	978147069
11	737	2	978147145
